Symbol,GSM1523727,GSM1523728,GSM1523729,GSM1523744,GSM1523745,GSM1523746,GSM1523747,GSM1523748,GSM1523765,GSM1523768,GSM1523769,GSM1523770,GSM1523771,GSM1523772,GSM1523773,GSM1523774,GSM1523775,GSM1523776,GSM1523777,GSM1523778,GSM1523779,GSM1523780,GSM1523781,GSM1523782,GSM1523783,GSM1523784,GSM1523785,GSM1523786,GSM1523787,GSM1523788,GSM1523789,GSM1523790,GSM1523791,GSM1523792,GSM1523793,GSM1523794,GSM1523795,GSM1523796,GSM1523797,GSM1523798,GSM1523799,GSM1523800,GSM1523801,GSM1523802,GSM1523803,GSM1523804,GSM1523805,GSM1523806,GSM1523807
C3,2.829846144,2.895959377,2.608151197,3.130010605,2.77130127,2.499456406,3.819986343,2.730925798,2.928818703,3.066089869,3.218239307,2.716578245,3.420034885,3.53979969,3.736092329,3.005616188,2.43911624,3.207185745,2.413956404,3.060421467,2.657850742,3.15703702,3.553288937,3.070466757,3.07166481,3.044451714,2.874848604,2.99896121,3.086045265,3.395789862,2.976131678,2.997803926,3.777776003,2.801302433,2.552518845,4.080970287,3.018569231,3.272096634,2.133050442,3.479837418,3.78661418,2.369887114,2.536585093,2.944970369,2.676039934,3.204090834,3.378628254,3.316197395,2.927982807
CHRDL2,1.548489809,1.666143537,1.907688141,1.312247753,1.45279479,1.636704922,1.475057483,1.851774335,1.699946761,2.390448809,1.981119394,1.436915159,2.542795181,2.379635096,2.835963726,2.091781616,1.38873148,1.384927988,1.508023977,2.326657057,1.542801857,1.96655786,1.325585842,1.553980589,1.377921104,2.019109488,1.750707388,1.911281347,1.194639921,2.613794804,1.760526299,1.124876499,1.604821324,1.555509925,1.422532678,2.492932796,1.244190693,2.098966837,1.513080001,2.279191732,1.281373262,1.2760427,1.449150205,1.413542271,1.499261618,1.88431108,1.853268623,1.857319832,1.338222742
NRXN2,1.236453295,1.184017539,1.231993318,1.215497732,1.128778458,1.28115046,1.221839547,1.152904868,1.200859904,1.365699887,1.170779109,1.159096122,1.709412932,1.821556926,1.891504526,1.27606523,1.231746435,1.197325468,1.201048255,1.232813478,1.216824889,1.145943522,1.227913976,1.27733314,1.237170339,1.154468417,1.255391717,1.199541688,1.129935026,1.398290038,1.201234221,1.169511199,1.060191512,1.144487739,1.169345021,1.200769186,1.397422194,1.268058777,1.214957714,1.297748446,1.203654885,1.201669574,1.262933373,1.27577877,1.177527905,1.261411428,1.062136769,1.154511094,1.395424485
HEYL,2.101205587,2.004250765,2.030833244,2.059600592,1.983830094,1.929481745,2.006653786,1.999352694,2.048001528,2.038990021,1.967431188,1.997953892,2.578723907,2.621159077,2.568902254,1.915958405,1.968803644,2.06295681,2.107200384,2.06022048,1.948957086,1.95809269,2.011046886,2.119418621,2.004327297,2.005823851,1.981823802,2.003980637,2.036439419,2.315682411,1.957009196,1.980636835,2.042931318,1.898696184,1.91241467,1.978802085,1.928031683,2.292831421,1.913727403,1.979985714,1.901444197,1.989299178,2.009869576,1.980460405,1.998213053,1.989969134,1.997962475,2.017103195,1.967360139
CH25H,1.52129817,1.890381694,2.336070776,1.726852179,1.850120425,1.866288424,1.50221312,2.279522181,1.661899924,2.164288044,1.992467523,1.593880892,2.259611368,2.50470233,2.227602959,2.263061047,1.757839084,1.430197358,1.478972435,2.460317373,1.638725996,2.040276289,1.790113449,1.543688536,1.990991712,2.408922911,2.018590689,2.340364456,1.228765965,2.766566992,1.893224359,1.634997487,1.53648603,1.901614666,1.704449534,1.736791968,1.869255066,2.14878273,1.768919945,2.327723026,1.37057209,1.544214249,1.156040668,1.404189348,1.919818759,1.965727687,2.28399539,2.013384342,2.233730078
FMO2,1.426419139,1.587367535,1.7790066,1.642394662,1.610437989,1.521408916,1.785398006,1.777534008,1.414890289,2.064753056,1.796434402,1.794521332,2.194286823,2.245034218,2.410259724,2.040073395,1.432093263,2.237709522,1.49615097,2.191747665,1.471021652,1.788602233,1.328951716,1.810597301,1.85919106,1.82284081,1.922735453,1.969529033,1.379028678,2.082086802,1.996226192,1.96582067,1.629119277,1.452624679,1.555580735,1.388063431,2.012801886,2.175905943,1.622500777,2.411939383,1.437259316,1.580255151,1.658545852,1.587674856,1.649619102,2.120512247,2.665320158,1.773331642,1.438804388
SULF1,2.101898909,3.218682051,2.654973745,3.010534763,3.087460041,2.437995911,2.490343809,2.422670364,2.858312845,3.493401766,2.90626049,3.034427404,3.419171095,3.429556608,3.23338747,2.189606905,2.861891508,2.769300461,2.968116999,3.39946866,2.640637875,3.514696598,2.053175688,3.186050177,2.560245275,2.538412809,3.013767958,2.699953556,2.117963791,3.194015503,3.239034653,3.517177343,3.294135094,2.612731695,2.547795296,2.850306034,3.022070169,3.495472908,2.291610718,2.667812824,2.684653044,2.540491819,2.631356239,2.51006031,2.671256542,2.894672632,3.244137049,2.676750183,3.048109293
EGR2,1.638796806,2.145780087,2.214098454,2.053742647,1.982452035,2.205597639,2.033806086,2.132677555,2.396661758,2.039531231,2.16877532,2.130432844,2.640930891,2.600156784,2.685240984,2.145750999,2.064304352,2.13956356,2.077060699,2.041891813,1.932575226,1.844712138,1.56069994,1.995502234,2.228192091,2.374593496,2.382266045,2.402115345,1.577562451,2.609768152,2.156597853,2.228766918,2.221529722,1.885994792,1.949252844,2.177896261,1.676937819,1.912647963,2.042318344,2.588197231,1.981091976,2.284254789,2.006855965,1.903986931,2.077682972,2.170399666,2.154011726,2.045958757,2.40169239
GAS7,1.918722153,2.044883013,2.228184938,2.060324192,2.121643782,1.973500609,1.85154283,2.194386959,1.988662243,2.178418636,2.257882833,2.007245064,2.450874329,2.351000071,2.483154297,2.306952477,1.944441915,2.054358721,2.022054911,2.210535526,2.057077646,2.078638315,1.902624846,1.867898703,2.10382843,2.231591463,2.001504421,2.31576252,1.918746829,2.540467978,2.219941139,1.916488528,2.083235979,1.915386081,1.854046106,1.937227368,2.123186111,2.363118887,1.900246739,2.437014818,1.981920362,1.977628946,1.968628407,2.023618698,2.00147891,2.2374506,2.269222736,2.044102907,2.136141539
C1QTNF1,1.948208332,1.847055912,1.914161205,1.918860674,1.878535151,1.82802093,1.903637886,1.812147856,1.949091196,1.928097725,1.894313812,1.895748496,1.967993855,1.936570764,1.931070685,1.76602447,1.823817015,1.788325906,2.044620991,1.891115189,1.774683237,1.96483624,1.784210801,2.001983881,1.894286394,1.840309024,1.882410169,1.837034702,1.769520044,1.907168627,1.874414325,1.967746139,1.83612287,1.857396007,1.892594814,2.069288015,1.985365987,1.930390716,1.745464325,1.795859694,1.910658121,1.83347249,1.896371841,1.817506909,1.762736201,1.795828938,1.780840158,1.919419646,1.901985168
CALD1,2.989758968,3.506394386,3.329147816,3.296699762,3.511722803,3.246120691,3.198889256,3.337194443,3.289180279,3.654736042,3.514398575,3.328404427,3.92156291,3.81876111,3.89035511,3.875951052,3.320911646,3.219413519,3.448638678,3.593422174,3.139526129,3.66078043,3.325752258,3.404567957,3.233673334,3.416985512,3.389838696,3.43530035,2.975548267,3.763925791,3.673758268,3.691470623,3.384387016,3.177765846,3.471194983,3.42048955,3.398676872,3.845251799,3.033205271,3.415392876,3.231773615,2.9850595,3.114146233,3.246716976,3.266346931,3.4322927,3.640849352,3.279700756,3.519955635
THBS1,2.322029829,3.129832983,2.683652878,2.900825739,2.993502855,3.057203531,2.807505608,2.591936111,2.800831079,3.225653887,2.995652437,3.047275543,3.312205791,3.047621489,3.418219566,3.421251297,2.736584425,2.719383955,2.903805256,3.228426218,2.478026867,2.946525812,2.307990074,2.907957077,2.575889349,2.851524353,3.061658859,2.740033865,2.580994844,3.250464678,2.932957411,3.207585812,2.863685369,2.412372828,2.744318962,3.047067642,2.829143286,3.29095006,2.544492483,2.896729946,2.729974985,2.544148684,2.636286259,2.485717297,2.825244665,2.851629972,2.883634329,2.810777426,3.108047485
AQP1,1.854191899,2.740095615,2.512540579,1.870461106,2.010210037,1.838836312,1.661410689,2.439211607,3.30943346,2.798835516,2.566890001,2.700903416,2.895911932,2.675518751,2.98713088,2.589223146,1.759212971,2.590248823,2.189900637,2.548452139,2.067509174,2.091407776,1.986037612,2.155772209,2.344982862,2.782874107,2.140202522,2.184933901,2.286035776,2.680296183,2.610600233,1.921785831,1.953482628,2.452814102,1.8901546,1.755800843,2.020327568,2.876427889,1.748458266,1.981135011,2.385519981,1.75076437,3.342775583,2.671157837,1.923110843,2.663238287,2.508851051,2.671871185,2.281053305
TMEM119,1.225880027,1.477726102,1.275828719,1.18791461,1.410604596,1.2367239,1.179244637,1.317440033,1.087471724,1.543314338,1.426124215,1.141093612,1.639508724,1.484841347,1.788079977,1.278473139,1.276713371,1.307578206,1.275958419,1.373799801,1.288759708,1.339606404,1.260284901,1.247020602,1.432122231,1.412688971,1.192072511,1.301267862,1.15271306,1.885233164,1.721560836,1.4249264,1.43680954,1.229266167,1.271628618,1.338161349,1.460400105,2.078526735,1.230953217,1.618993759,1.250114679,1.079594135,1.333869815,1.212051272,1.175703287,1.664211512,1.771367669,1.298241496,1.555239677
MXRA7,2.71251297,3.289890528,2.79374814,2.834394455,2.927591085,3.053073168,2.47252059,2.995816469,3.236785889,3.321071386,3.09011817,3.129005194,3.723767996,3.585471869,3.556241751,3.454319239,2.970572948,2.754033089,2.919045448,3.313211441,2.787269354,3.257385254,3.127499819,2.950567484,3.018187046,2.980862379,2.997548342,2.961953878,2.63143611,3.298545122,3.163256407,3.19648695,3.030830145,2.619982719,2.920253277,3.265019417,2.949917078,3.449144602,3.04243803,3.115323305,2.827420235,2.731198549,3.144770145,2.739671946,3.128285646,3.125281334,3.1606493,3.14977026,3.064891577
PCOLCE,1.805555224,2.277199268,2.289274454,2.304553747,2.267831802,1.86353457,1.880058765,2.13031888,2.106827021,2.630904675,2.586450815,2.054897308,2.709467649,2.62699008,2.814520836,2.115434408,2.164560795,2.124144554,2.172035217,2.33233428,1.982089877,2.671064854,1.837774634,2.288575411,2.214688063,2.268691063,2.179791927,2.233747721,1.765075803,2.863580227,2.584005117,2.755921841,2.46478653,1.903165221,1.955545664,2.638905525,2.384496689,3.269896269,1.835022449,2.32741189,2.60959506,2.074260712,2.139259338,2.018028259,2.015650034,2.473737478,2.533234596,1.983788848,2.32438612
PDGFRB,1.782954574,2.113993406,2.076835394,2.126978636,2.217130423,1.857867956,2.003467798,1.873749495,2.059502125,2.324266911,2.345319033,1.964262843,2.442793131,2.493304014,2.468351126,1.989688396,1.950675249,2.247471809,2.192264557,2.214031458,1.777479887,2.381310463,1.822307348,2.304066181,2.067218065,2.155293703,2.081932545,2.078696489,1.893784523,2.528669357,2.335606813,2.328012705,2.251741171,1.916935802,2.053542376,2.383357763,2.23769927,2.657948494,1.783321261,2.301770687,1.772950172,1.926718473,1.967618108,1.916238546,2.00869441,2.184595108,2.3440907,1.997732043,2.218050718
LRRC32,1.794430733,2.154689074,2.063501358,2.099543095,2.103076458,1.812734008,1.853374004,1.954937816,1.922948003,2.259370089,2.227626085,1.918825984,2.491688251,2.606949329,2.534904957,2.074192047,1.900971293,2.166276217,1.982773781,2.313853979,1.951678872,2.158807278,1.931386113,2.104858398,1.885933399,2.089664459,2.096186399,2.083783627,1.904847383,2.550164461,2.453400373,2.236702681,2.199851274,1.956390619,2.019270182,2.226634741,2.268440008,2.451570511,1.891482234,2.268018484,1.938489676,1.902520061,1.94233644,1.980355382,1.969468236,2.210863113,2.368198156,2.096972227,2.189210415
MYH10,2.313723803,2.672464848,2.295553684,2.432213306,2.367190123,2.842946291,3.062495708,2.307289839,2.132986784,2.848524332,2.466699362,2.722699881,2.945731401,2.950596094,3.091821909,2.769755602,2.63612771,2.375091791,2.641369104,2.83891511,2.672881603,2.65157938,3.629807472,2.473247766,2.248962402,2.465317488,2.407016516,2.286348343,1.852532268,2.979420185,2.809100151,3.004999399,2.504290342,2.362343073,3.078922749,2.841057539,2.712587595,3.308837414,2.434830904,2.60236311,3.045096159,2.417773962,2.339555502,2.089776993,2.34935379,2.499787807,2.854516983,2.216195822,2.802049398
COL6A3,2.992191315,3.496255875,3.442937374,3.422361851,3.571413994,2.942531824,3.197125196,3.280670166,3.248152733,3.662595749,3.655310869,3.253128767,3.787135124,3.632303238,3.767402649,3.325472355,3.326264143,3.348808289,3.450848579,3.533517122,3.101385593,3.699706793,3.002179384,3.611134768,3.20194149,3.444866657,3.441182375,3.313205481,2.91383791,3.915406704,3.712311029,3.706170082,3.494852781,3.056914568,3.076469183,3.528824091,3.476456881,3.903359413,2.904814005,3.447482586,3.056863308,2.942921162,3.144225121,3.136606216,3.074648142,3.589758635,3.584872961,3.151648521,3.592226982
CLEC11A,1.797395587,2.082780123,1.937425375,1.882728577,1.876695037,1.879062653,1.805092335,1.878419399,1.823212862,2.166264772,2.083198309,1.98276782,2.37919426,2.037705183,2.241093397,1.746003509,1.769880891,1.745247841,1.902940631,1.992493749,1.726990938,2.269394636,1.734121442,2.027809143,1.821424127,2.079817057,1.896679759,1.932635427,1.847865343,2.437436104,2.128325462,2.258322477,2.107501984,1.812696099,1.877650857,2.064616919,1.913931012,2.685568333,1.750540495,1.918985605,1.674273133,1.808684468,1.812937856,1.791484594,1.741690278,2.086170435,2.07564187,1.761001348,1.961419344
GYPC,1.925611734,2.119194031,2.190043449,2.143042803,2.134031773,2.115031242,2.160000086,2.286034584,2.1470716,2.460612774,2.430146217,2.162399292,2.761029959,2.522604465,2.592399836,2.466718435,2.035779953,2.169164181,2.094199419,2.311559439,2.204163313,2.117543221,1.885718822,2.178670883,2.359407187,2.282483101,2.203078508,2.45419836,1.945365429,2.558743,2.293144226,2.280810595,2.158599377,2.099178553,2.183490753,2.213472843,2.116511822,2.603315353,2.011442661,2.709425211,2.233103275,2.182396412,2.147950172,2.087594986,2.194344044,2.410655022,2.366379499,2.183670044,2.194400311
RARRES2,2.228617191,2.561569452,2.569773912,2.666241646,2.654292583,2.39616394,1.984482765,2.741349697,2.522117853,3.138409138,2.96618104,2.294157267,2.917585611,2.698997021,2.907519102,2.699270248,2.38324976,2.157459021,2.60492444,2.84346652,2.413801432,2.565090418,2.217071533,2.560604334,2.620943308,2.85630846,2.630162716,2.812274694,2.132198095,3.183121204,2.746616602,2.758653641,2.544209003,2.444199324,2.383939743,2.748202324,2.619879246,3.488708973,2.242837429,2.924119234,2.19783926,2.05994153,2.439282894,2.459669352,2.460449457,2.909195423,2.99751687,2.678313017,2.698835611
PROS1,1.842789412,2.19866395,2.333606243,1.78774035,2.897169113,2.377476454,2.700115681,2.511557579,2.109995127,2.499829054,2.584668398,1.853996158,2.840192556,2.634050608,2.911693335,2.654108047,2.590636492,2.0457201,2.309244394,2.567602634,2.126600027,2.147018433,3.298774004,2.385266781,2.671135664,2.573673964,2.192033052,2.348457813,2.876172781,2.82081604,2.501576424,2.093978167,1.907361269,2.347838879,2.890758038,2.311957359,2.576137066,2.891321421,2.137759447,2.613115549,2.154130459,2.017361879,2.172238827,2.039572239,2.264743567,2.534336805,2.896946669,2.239841938,2.675153971
SERPINE2,1.940913796,2.463238478,2.753997087,2.347001076,2.686900616,3.006596804,2.246470451,2.588525534,2.389108419,2.559722662,3.226195574,2.07459116,3.048371077,2.964303732,3.254149199,2.482536793,3.190764427,2.473970652,2.431887865,2.941065311,2.558492661,2.303418875,2.773658991,2.034145117,2.941928387,2.638005257,2.736741066,2.884321451,2.956236124,3.06707406,2.947082758,2.00805974,2.242501974,2.377413511,2.427163601,2.24456358,3.277388811,2.584563017,2.557240963,2.843724251,2.178529501,1.68389833,2.212283611,2.714810371,3.223492384,2.759272337,2.933922052,2.716377258,3.311113119
GLT8D2,1.771489859,2.132407427,2.190347433,2.326675892,2.401538372,1.912161231,1.866740584,2.381829977,2.063444138,2.646218538,2.50503993,1.847705364,2.823193073,2.372960091,2.670345783,2.566845894,1.989622235,1.772204518,2.083201408,2.439256191,1.966047049,2.499439955,1.689690948,2.092591524,2.119969368,2.29837966,2.161417007,2.484529495,1.648216009,2.725157499,2.547518492,2.34397006,2.235920429,1.953623295,1.812960029,2.576848745,2.327200651,3.053976536,1.88249743,2.28492713,1.921265244,1.697785735,1.925770164,1.951052189,1.983490586,2.509897947,2.511032581,2.062370777,2.326611996
EPHA3,1.0245713,1.654839873,1.901335835,1.476520419,1.932854056,1.226997852,1.085812449,1.889637947,1.364782453,1.657453656,2.08131814,1.205268145,2.786681652,2.627893448,2.285429239,1.989571333,1.106259942,1.359918594,1.058673382,1.915384054,1.370592594,2.064536572,1.301927686,1.21077466,1.607589245,1.893759847,1.907953024,2.136082888,1.165902734,2.478038549,1.939440846,1.942271113,1.390498161,1.405814528,1.363168597,1.948291421,1.854266524,2.237280607,1.254256606,2.004395247,1.380945325,1.5526582,1.271036267,1.589416742,1.418453932,2.024595261,1.862517715,1.587180376,1.822917581
EFEMP2,1.847310066,2.148137093,2.059541225,2.048967361,2.156019211,2.026920557,1.850455165,2.155466318,2.028942823,2.530327797,2.352727652,1.918952346,2.785377741,2.626945496,2.743926287,2.309541941,1.981234908,2.020106554,2.179777861,2.320609331,1.945222378,2.435788631,2.068425655,2.227822065,2.089883804,2.25417161,2.156356335,2.206022978,1.826141834,2.638138056,2.423637629,2.390267849,2.20668149,1.915269613,1.98452127,2.563754797,2.171751738,2.885988951,2.059950352,2.239991665,2.064929962,1.775094748,1.858575463,1.993279696,2.036726475,2.243197203,2.406402111,2.015820503,2.213348389
EDNRA,1.715707898,2.380040646,2.457540512,2.183215141,2.513698816,2.011581421,2.173406124,2.364001036,2.439339638,2.841364384,2.611528873,2.216092587,3.099534273,2.940338135,2.989314556,2.635233402,2.104019403,2.462541819,2.409379721,2.60747695,1.94428587,2.746520519,1.952840567,2.604675293,2.128177643,2.549909353,2.267019987,2.527541876,2.039607048,3.026477098,2.764470816,2.807253122,2.310157537,2.214447737,2.275694132,2.684605598,2.430390596,3.147211552,1.979724288,2.456610203,1.998482466,2.183530092,2.198246479,2.173204184,2.254612684,2.447612762,2.606050253,2.231121302,2.512067795
SYT11,1.388647199,1.579696059,1.58481884,1.456206679,1.629229069,1.478822112,1.472791672,1.610391021,1.593158722,1.854970336,1.872568846,1.612786055,2.335567474,2.204864025,2.149056911,1.844466686,1.457638025,1.581028819,1.39980185,1.767804623,1.545159578,1.665152788,1.296295047,1.5901829,1.395753264,1.699271202,1.602749705,1.643236041,1.282139659,2.005938768,1.802295685,1.83189702,1.661046505,1.569278121,2.145554543,1.937280297,1.486530066,2.121634722,1.41700387,2.072095156,1.575484157,1.602911353,1.511403799,1.476202369,1.729159117,1.712594032,1.831321955,1.634357452,1.692815781
BGN,1.741791248,2.459638357,2.351938486,2.383718014,2.328451157,1.739161968,2.024332285,1.839152932,2.161546707,2.838080168,2.626114368,2.233184099,3.04885602,2.941401958,3.032431602,1.990538955,2.205822229,2.463390112,2.4829638,2.605547428,1.87127769,2.725131035,2.108697891,2.585351944,2.151744127,2.194041252,2.31204772,2.414348602,2.017756462,2.896496534,2.620085478,2.92733717,2.573159695,1.939556122,2.193871975,2.703680992,2.540010929,3.110765696,1.671783924,2.18665719,2.073927164,1.961872101,2.053524256,2.075034857,2.203164816,2.428478479,2.669916153,2.222239017,2.409849405
CD248,1.887709737,2.354747295,2.253065825,2.273131371,2.331005096,2.111257315,2.218593359,2.24156785,2.384524822,2.52509141,2.33509922,2.352064371,2.503482103,2.30032897,2.493733168,2.312114954,2.140414476,2.232984066,2.339458466,2.32380271,1.96032548,2.581593037,2.060406685,2.485555172,2.125720978,2.192572594,2.263792515,2.184258938,2.048327446,2.661587,2.483463049,2.611382484,2.307070971,2.172595501,2.16481781,2.603450537,2.307331562,2.751288176,2.003988266,2.361663342,2.104634285,2.127211094,2.150945187,2.063621759,2.187739372,2.252156734,2.417922258,2.086997747,2.373308182
PRICKLE1,1.719153762,1.846889734,1.955154896,1.720382929,1.67852366,2.211322784,1.778471708,1.926264167,1.667620301,1.979411006,1.933880448,1.545061827,2.42120862,2.485579491,2.505568743,2.044142008,1.643538952,1.787942886,1.729071498,1.934082508,1.974303722,2.165677786,1.709163427,1.638539672,1.977835417,2.190840483,1.92496419,1.929080009,1.597599268,2.33588624,1.964598536,1.796971202,2.17564559,1.904685974,1.688045502,1.758528709,1.665724516,2.400747061,1.962957025,2.247997999,2.140186548,2.924935818,1.469504714,1.970238566,2.105357647,2.148641586,2.245667934,1.790159464,1.856754184
PBX3,1.831261873,2.072512865,2.264187336,2.111650944,2.198867083,2.365015745,2.515492439,2.282151937,1.929968715,2.44744277,2.365630627,2.344472408,3.028066874,2.737829685,2.908917189,2.748376846,2.399945974,2.283927441,2.073122263,2.558515549,2.188524246,2.455809116,1.886701345,2.454295874,2.181605816,2.363859415,2.410677195,2.348194599,1.868618965,2.842353106,2.566108704,2.335505724,2.165276289,2.244744778,2.86203599,2.332764864,2.199447393,2.654354095,2.204278946,2.55518961,2.503455639,2.374923706,2.569573641,2.057593107,2.250306606,2.4010849,2.503615141,2.2387743,2.333850384
COL6A2,1.700826645,2.045485258,1.830881596,1.679795623,1.852140665,1.712634563,1.567960501,1.819182277,1.59982717,2.136399031,2.195175886,1.682993174,2.175036669,2.229825497,2.210012436,1.937022924,1.721052408,1.802818656,1.932192922,1.906936526,1.711094022,2.137824059,1.841066957,2.037946463,1.81254518,1.846437216,1.798463106,1.85150063,1.706438184,2.16387105,2.122528791,2.302942753,1.97634232,1.689126253,1.752273679,2.30649972,2.002420425,2.579984903,1.700532556,1.952707767,1.629711151,1.752144814,1.826507568,1.749583721,1.702892065,2.021813869,1.966950774,1.602876067,1.915256023
ANKRD35,1.75569427,1.602858305,1.756242037,1.632694602,1.718034267,1.518750429,1.584303379,1.89972198,1.735371947,1.975429296,1.883306265,1.562473297,2.433192968,2.189865351,2.276984215,2.247744322,1.667868137,1.605731964,1.704347491,1.948801994,1.709932804,1.70830965,1.734891891,1.743668437,1.850364566,1.892491937,1.676151633,1.90522325,1.605651259,2.261516094,1.809853792,1.526564956,1.616942525,1.609163761,1.72533679,1.849253178,1.621534467,2.105047464,1.719615817,2.020454645,1.683981657,1.688213229,1.791610718,1.768825054,1.677372575,1.930439115,1.981721997,1.795187473,1.817028999
GEM,2.243524075,2.730938911,2.652798653,2.778220892,2.686900616,2.55099988,2.336121559,2.537908554,2.823056459,3.014282703,2.68208456,2.547376156,3.326589108,3.269995451,3.41962862,3.244368792,2.715305328,2.766413927,2.529422045,2.71958375,2.437951326,2.624165058,2.236953974,2.822641611,2.734214544,2.81458497,2.957743883,2.782083035,2.541006565,3.181260824,2.607730627,3.196218967,2.247495651,2.50121212,2.599667311,2.877751827,2.860892534,2.896318197,2.367747068,2.789944649,2.57894969,2.375650167,2.169795275,2.50704813,2.763926268,2.768858433,2.807075977,2.729617834,3.098498583
GPBAR1,1.416586399,1.500839233,1.490688205,1.510689616,1.449807405,1.501207471,1.461484671,1.378843784,1.507216811,1.431296229,1.569107056,1.455232263,1.656349778,1.658540964,1.752847672,1.479118466,1.278323054,1.58703196,1.425685525,1.498095036,1.475624681,1.432985187,1.476002455,1.524232149,1.520648241,1.539819002,1.453022122,1.492921948,1.463053942,1.472060204,1.496937633,1.414619684,1.912780046,1.449931145,1.520252943,1.563338995,1.368098855,1.507665753,1.40316844,1.545464277,1.445154786,1.433162212,1.500321269,1.448568344,1.432348609,1.517131567,1.494517684,1.496835232,1.458992124
COL16A1,1.886648059,2.353426218,2.035344839,2.30153203,3.199151039,1.93690908,2.113313913,2.182780027,2.068118572,2.279323101,2.36075592,2.136757851,2.636934996,2.584145784,2.682095051,2.288367271,2.299019098,1.997244716,2.0298419,2.871533394,1.837530136,2.31690979,2.359184027,2.137658596,1.913179874,2.084070921,2.198263645,2.067567587,1.665826917,2.539147854,2.976371765,2.305390358,2.208179235,1.933601499,2.102125883,2.381825209,1.984382272,2.727013588,1.828885794,1.970239162,1.899727225,1.584002018,2.151738644,2.069861889,2.186141968,2.197213173,2.25978756,2.256627798,2.135363579
RAB3IL1,1.714637876,1.722298026,1.693700075,1.867883921,1.737964749,1.611928105,1.789306045,1.625557184,1.736129284,1.677201867,1.593700647,1.622455597,1.657014132,1.599772453,1.544987082,1.63751626,1.46306932,1.626990914,1.669632196,1.637188077,1.539329886,1.656136632,1.695515275,1.867397785,1.768959761,1.555201888,1.616816163,1.667488813,1.57764101,1.55850029,1.612628818,1.511470675,1.563201547,1.556466579,1.706746459,1.759036183,1.622656107,1.603750944,1.642363667,1.608163714,1.619287014,1.638652682,1.656398058,1.588051796,1.652414441,1.571486712,1.52855444,1.680576444,1.659432054
PRND,1.223564029,1.141828418,1.164155841,1.161355376,1.153465629,1.248303056,1.160485983,1.23873508,1.248853683,1.398793578,1.117322445,1.163234949,1.123404741,1.327082276,1.131080151,1.135575414,1.145015717,1.262812972,1.218814135,1.249151349,1.116397381,1.122366786,1.250888586,1.377506018,1.204349637,1.208483934,1.190649152,1.095509052,1.02772367,1.158616543,1.420541525,1.123343706,1.100721598,1.124455333,1.045261621,1.140208602,1.120849371,2.157190323,1.164376259,1.188527822,1.250114679,1.217075109,1.135924101,1.098436475,1.170266151,1.313968897,1.145817757,1.150728703,1.212183595
KCTD12,3.172651529,2.988201618,3.280314684,2.892604113,3.402334213,2.990468502,2.731745243,3.25246954,3.388983727,3.175135136,3.323973179,3.088603973,3.598015785,3.344112158,3.571185112,3.468922138,2.774810314,3.108835936,2.756933451,3.389823437,2.954573154,2.85979867,2.9673388,2.926409245,3.028268576,3.216547489,2.968461752,3.256491423,2.373729467,3.434676886,3.672993422,3.019993067,2.841850281,3.110139608,3.706961393,2.890638113,2.949013948,3.441088915,2.910063267,3.418538809,2.990107536,2.876154184,3.664251566,2.877831459,3.56371665,3.28658247,3.223718166,2.797246695,3.039376497
RUNX1T1,1.276650786,1.674556375,1.896807075,1.393883586,1.643742085,1.374105573,1.277955413,1.848653793,1.325086474,2.031992435,1.907017112,1.393385053,2.572158337,2.500015974,2.49137044,2.220032454,1.363566875,1.579453826,1.632505894,1.888770342,1.417122006,1.721009016,1.357675314,1.518904328,1.559316397,1.871245503,1.624561906,1.789256096,1.239768624,2.38926959,2.186661959,1.758760452,1.598864913,1.508408666,2.683532,1.419599295,1.879970908,2.461742878,1.361992836,1.975981593,1.23009491,1.368701577,1.279578567,1.427073836,1.66058445,2.010647058,2.132683516,1.363892555,1.814058304
COL8A2,1.557222366,1.623818159,1.583005309,1.778107405,1.689116359,1.960034966,1.551383138,1.601766109,1.602640629,2.038449287,1.827199101,1.74702251,2.357839108,2.306444168,2.451837301,2.208782434,1.537626266,1.572651744,1.671859384,1.885228276,1.517710805,1.886527658,1.599787593,1.658032894,1.607294559,1.555026174,1.735936999,1.737213016,1.559572339,2.067381382,1.844635963,1.861742616,1.702122927,1.566422582,1.517122269,2.079500198,1.744843364,2.181553602,1.597777009,1.867572546,1.533292294,1.686551809,1.552638054,1.449353814,1.618110061,1.706890583,2.018695593,1.671371222,1.734408975
THRA,1.837202907,1.801005006,1.887630939,1.859386086,1.88193953,1.783480525,1.68883872,1.88218677,1.755702376,1.840108752,1.787851453,1.948220134,1.79715991,1.851442337,1.947642803,1.869619608,1.836837173,1.990831137,2.684921503,1.818552017,2.029812336,1.765795588,1.874189615,1.810126781,1.860391021,1.877952099,1.775582075,1.892301917,1.861706138,1.863604784,1.721958399,1.667667747,1.680173635,2.571549177,1.875852823,1.764271259,1.930668473,1.780168772,1.907981753,1.755276442,1.964102149,1.876389503,2.117153883,2.098243713,1.987711072,1.813337564,1.877031326,1.866924524,1.831143498
